worker_id,date,present,completed_tasks,overtime_hours,performance_score
WRK-الش-005,2026-01-18,False,0,0.0,
WRK-الش-006,2026-01-18,True,4,0.0,71.6
WRK-أسي-001,2026-01-18,True,5,0.6,74.1
WRK-أسي-002,2026-01-18,True,13,1.1,88.0
WRK-أسي-003,2026-01-18,False,0,0.0,
WRK-أسي-004,2026-01-18,True,8,0.5,67.6
WRK-أسو-001,2026-01-18,True,4,1.2,80.6
WRK-أسو-002,2026-01-18,True,13,1.7,64.0
WRK-الب-001,2026-01-18,True,4,2.3,88.5
WRK-الب-002,2026-01-18,True,7,0.0,80.4
WRK-الب-003,2026-01-18,True,4,0.0,80.8
WRK-الب-004,2026-01-18,True,13,0.0,85.3
WRK-الب-005,2026-01-18,True,12,0.7,69.3
WRK-الب-006,2026-01-18,True,10,0.0,83.5
WRK-الد-001,2026-01-18,True,13,0.0,75.0
WRK-الد-002,2026-01-18,True,13,2.0,83.0
WRK-الد-003,2026-01-18,True,13,1.0,77.0
WRK-الد-004,2026-01-18,True,13,0.4,77.6
WRK-الق-001,2026-01-18,True,11,1.3,75.8
WRK-الق-002,2026-01-18,True,11,0.6,89.7
WRK-الق-003,2026-01-18,True,8,0.0,64.8
WRK-الق-004,2026-01-18,True,12,0.0,93.1
WRK-الج-001,2026-01-18,True,7,0.0,73.6
WRK-الج-002,2026-01-18,True,5,0.0,74.0
WRK-الج-003,2026-01-18,True,5,0.6,89.5
WRK-الج-004,2026-01-18,True,9,1.7,76.9
WRK-الج-005,2026-01-18,True,8,0.0,76.3
WRK-الج-006,2026-01-18,True,9,0.0,85.6
WRK-الج-007,2026-01-18,True,9,0.0,80.4
WRK-الج-008,2026-01-18,True,6,1.1,80.4
WRK-الج-009,2026-01-18,True,9,0.0,90.1
WRK-الج-010,2026-01-18,True,7,0.0,74.8
WRK-الج-011,2026-01-18,True,9,0.1,89.9
WRK-الغ-001,2026-01-18,True,8,0.0,90.7
WRK-الغ-002,2026-01-18,True,7,0.0,70.4
WRK-الغ-003,2026-01-18,True,9,0.6,88.2
WRK-الغ-004,2026-01-18,True,13,0.2,86.8
WRK-الق-001,2026-01-18,True,11,0.0,54.8
WRK-الق-002,2026-01-18,True,13,2.9,96.0
WRK-الق-003,2026-01-18,True,9,2.3,59.4
WRK-الق-004,2026-01-18,True,7,0.0,100.0
WRK-الق-005,2026-01-18,True,8,1.6,79.2
WRK-الق-006,2026-01-18,True,9,2.2,81.2
WRK-الق-007,2026-01-18,True,4,0.9,74.2
WRK-الق-008,2026-01-18,True,12,0.2,77.8
WRK-الق-009,2026-01-18,True,12,0.8,70.8
WRK-الق-010,2026-01-18,True,11,0.3,83.3
WRK-الق-011,2026-01-18,False,0,0.0,
WRK-الق-012,2026-01-18,True,8,0.0,79.6
WRK-الق-013,2026-01-18,True,13,0.0,86.6
WRK-الق-014,2026-01-18,True,7,1.3,90.2
WRK-الق-015,2026-01-18,True,4,2.0,92.8
WRK-الق-016,2026-01-18,True,13,2.3,86.8
WRK-الق-017,2026-01-18,True,8,0.3,64.2
WRK-الق-018,2026-01-18,True,9,0.2,86.4
WRK-الق-019,2026-01-18,True,7,0.0,100.0
WRK-الق-020,2026-01-18,True,5,0.0,100.0
WRK-الق-021,2026-01-18,True,7,0.5,75.1
WRK-الق-022,2026-01-18,True,5,0.0,86.4
WRK-الأ-001,2026-01-18,True,13,0.3,86.4
WRK-الأ-002,2026-01-18,True,8,0.1,67.0
WRK-الأ-003,2026-01-18,True,5,0.1,78.4
WRK-الأ-004,2026-01-18,True,13,1.4,80.7
WRK-الأ-005,2026-01-18,True,12,0.2,86.9
WRK-الأ-006,2026-01-18,True,6,1.4,89.7
WRK-الو-001,2026-01-19,True,10,0.2,67.4
WRK-الو-002,2026-01-19,True,12,0.0,77.7
WRK-مطر-001,2026-01-19,True,12,1.2,91.9
WRK-مطر-002,2026-01-19,True,10,0.2,88.2
WRK-شما-001,2026-01-19,True,13,0.3,65.3
WRK-شما-002,2026-01-19,True,11,0.0,69.5
WRK-جنو-001,2026-01-19,True,11,0.0,60.9
WRK-جنو-002,2026-01-19,True,10,2.0,64.5
WRK-الأ-001,2026-01-19,True,12,0.7,84.5
WRK-الأ-002,2026-01-19,True,8,0.0,74.2
WRK-الف-001,2026-01-19,True,6,0.0,91.2
WRK-الف-002,2026-01-19,True,5,1.2,83.5
WRK-الف-003,2026-01-19,True,6,1.0,73.2
WRK-الف-004,2026-01-19,True,12,0.1,87.0
WRK-الب-001,2026-01-19,True,12,0.3,69.3
WRK-الب-002,2026-01-19,True,10,1.5,80.2
WRK-كفر-001,2026-01-19,True,9,2.5,93.5
WRK-كفر-002,2026-01-19,True,6,0.0,67.7
WRK-كفر-003,2026-01-19,True,4,0.1,74.6
WRK-كفر-004,2026-01-19,True,10,0.0,77.9
WRK-بني-001,2026-01-19,True,13,0.0,87.6
WRK-بني-002,2026-01-19,True,10,0.0,71.1
WRK-بور-001,2026-01-19,True,12,1.1,79.6
WRK-بور-002,2026-01-19,True,6,0.7,81.7
WRK-دمي-001,2026-01-19,True,4,2.4,88.9
WRK-دمي-002,2026-01-19,True,7,1.2,87.2
WRK-الإ-001,2026-01-19,True,4,2.7,96.5
WRK-الإ-002,2026-01-19,True,10,3.4,79.3
WRK-الم-001,2026-01-19,False,0,0.0,
WRK-الم-002,2026-01-19,True,8,0.6,99.5
WRK-الم-003,2026-01-19,True,11,1.8,72.1
WRK-الم-004,2026-01-19,True,11,0.9,89.8
WRK-سوه-001,2026-01-19,True,4,0.5,86.9
WRK-سوه-002,2026-01-19,True,13,0.0,84.3
WRK-سوه-003,2026-01-19,True,8,1.3,84.2
WRK-سوه-004,2026-01-19,True,9,1.4,67.7
WRK-الم-001,2026-01-19,True,12,1.5,68.3
WRK-الم-002,2026-01-19,True,6,0.1,70.3
WRK-الم-003,2026-01-19,True,5,0.0,70.8
WRK-الم-004,2026-01-19,True,12,0.1,75.5
WRK-الس-001,2026-01-19,True,6,0.7,85.3
WRK-الس-002,2026-01-19,True,9,0.9,67.0
WRK-قنا-001,2026-01-19,True,11,2.1,79.5
WRK-قنا-002,2026-01-19,True,12,0.0,82.9
WRK-الش-001,2026-01-19,True,6,1.1,77.7
WRK-الش-002,2026-01-19,True,13,0.0,95.1
WRK-الش-003,2026-01-19,True,7,0.0,85.0
WRK-الش-004,2026-01-19,True,8,1.2,65.7
WRK-الش-005,2026-01-19,True,7,0.0,96.7
WRK-الش-006,2026-01-19,True,10,0.0,85.3
WRK-أسي-001,2026-01-19,True,5,1.3,85.0
WRK-أسي-002,2026-01-19,True,6,0.8,78.1
WRK-أسي-003,2026-01-19,True,9,0.2,77.7
WRK-أسي-004,2026-01-19,False,0,0.0,
WRK-أسو-001,2026-01-19,True,11,0.0,75.2
WRK-أسو-002,2026-01-19,True,5,0.0,84.8
WRK-الب-001,2026-01-19,True,12,0.5,64.2
WRK-الب-002,2026-01-19,True,13,0.6,79.5
WRK-الب-003,2026-01-19,True,12,0.0,94.9
WRK-الب-004,2026-01-19,True,8,0.4,100.0
WRK-الب-005,2026-01-19,True,13,0.0,56.7
WRK-الب-006,2026-01-19,True,7,0.7,89.5
WRK-الد-001,2026-01-19,True,13,1.1,87.6
WRK-الد-002,2026-01-19,True,5,0.0,74.1
WRK-الد-003,2026-01-19,True,10,0.4,80.9
WRK-الد-004,2026-01-19,True,9,0.0,88.0
WRK-الق-001,2026-01-19,True,7,3.1,84.3
WRK-الق-002,2026-01-19,True,4,0.0,96.9
WRK-الق-003,2026-01-19,True,9,2.3,81.0
WRK-الق-004,2026-01-19,True,10,0.0,75.0
WRK-الج-001,2026-01-19,True,5,0.6,87.6
WRK-الج-002,2026-01-19,True,4,0.6,84.3
WRK-الج-003,2026-01-19,True,12,0.7,63.1
WRK-الج-004,2026-01-19,True,7,0.0,82.1
WRK-الج-005,2026-01-19,True,7,0.6,78.3
WRK-الج-006,2026-01-19,True,4,1.5,62.8
WRK-الج-007,2026-01-19,True,6,0.2,77.1
WRK-الج-008,2026-01-19,True,11,0.4,88.3
WRK-الج-009,2026-01-19,True,4,0.2,84.5
WRK-الج-010,2026-01-19,True,9,1.3,94.5
WRK-الج-011,2026-01-19,True,10,0.0,88.9
WRK-الغ-001,2026-01-19,True,6,0.8,100.0
WRK-الغ-002,2026-01-19,True,8,2.0,55.6
WRK-الغ-003,2026-01-19,True,13,1.3,77.8
WRK-الغ-004,2026-01-19,True,8,0.4,89.5
WRK-الق-001,2026-01-19,True,9,0.0,82.1
WRK-الق-002,2026-01-19,True,5,1.0,63.7
WRK-الق-003,2026-01-19,True,7,1.5,87.8
WRK-الق-004,2026-01-19,True,9,1.2,77.9
WRK-الق-005,2026-01-19,False,0,0.0,
WRK-الق-006,2026-01-19,True,8,0.0,65.6
WRK-الق-007,2026-01-19,True,4,1.0,84.4
WRK-الق-008,2026-01-19,True,10,1.4,58.2
WRK-الق-009,2026-01-19,True,13,0.0,78.3
WRK-الق-010,2026-01-19,True,5,0.5,69.8
WRK-الق-011,2026-01-19,True,5,0.6,79.7
WRK-الق-012,2026-01-19,True,7,1.0,74.3
WRK-الق-013,2026-01-19,True,5,1.6,91.2
WRK-الق-014,2026-01-19,True,11,1.0,89.2
WRK-الق-015,2026-01-19,True,7,0.0,81.0
WRK-الق-016,2026-01-19,True,6,0.0,80.2
WRK-الق-017,2026-01-19,True,13,0.4,80.5
WRK-الق-018,2026-01-19,True,6,1.2,74.4
WRK-الق-019,2026-01-19,True,4,2.8,86.7
WRK-الق-020,2026-01-19,True,12,1.0,76.2
WRK-الق-021,2026-01-19,True,10,0.0,100.0
WRK-الق-022,2026-01-19,True,9,1.0,83.9
WRK-الأ-001,2026-01-19,True,12,0.0,76.9
WRK-الأ-002,2026-01-19,True,5,1.2,99.1
WRK-الأ-003,2026-01-19,True,8,0.2,79.7
WRK-الأ-004,2026-01-19,False,0,0.0,
WRK-الأ-005,2026-01-19,True,7,0.0,77.7
WRK-الأ-006,2026-01-19,True,12,1.1,74.5
WRK-الو-001,2026-01-20,True,4,0.0,75.6
WRK-الو-002,2026-01-20,True,13,0.2,76.7
WRK-مطر-001,2026-01-20,True,9,0.2,76.0
WRK-مطر-002,2026-01-20,True,13,0.9,80.3
WRK-شما-001,2026-01-20,True,13,0.0,94.6
WRK-شما-002,2026-01-20,True,12,2.1,71.5
WRK-جنو-001,2026-01-20,True,11,2.7,95.0
WRK-جنو-002,2026-01-20,True,11,1.2,79.8
WRK-الأ-001,2026-01-20,True,4,1.6,83.7
WRK-الأ-002,2026-01-20,True,9,2.2,80.8
WRK-الف-001,2026-01-20,True,13,0.1,81.0
WRK-الف-002,2026-01-20,True,8,1.5,62.6
WRK-الف-003,2026-01-20,True,7,0.4,76.6
WRK-الف-004,2026-01-20,True,6,0.0,76.2
WRK-الب-001,2026-01-20,True,10,1.1,88.5
WRK-الب-002,2026-01-20,True,4,1.1,82.7
WRK-كفر-001,2026-01-20,False,0,0.0,
WRK-كفر-002,2026-01-20,True,6,1.1,74.9
WRK-كفر-003,2026-01-20,True,6,0.8,77.5
WRK-كفر-004,2026-01-20,True,11,0.4,62.2
WRK-بني-001,2026-01-20,True,13,0.6,80.4
WRK-بني-002,2026-01-20,True,6,1.0,78.4
WRK-بور-001,2026-01-20,True,5,0.0,83.1
WRK-بور-002,2026-01-20,True,12,1.4,81.8
WRK-دمي-001,2026-01-20,True,8,1.4,68.1
WRK-دمي-002,2026-01-20,True,5,0.0,84.0
WRK-الإ-001,2026-01-20,True,4,0.0,74.9
WRK-الإ-002,2026-01-20,True,12,0.3,87.6
WRK-الم-001,2026-01-20,True,10,0.0,75.8
WRK-الم-002,2026-01-20,True,9,0.3,66.5
WRK-الم-003,2026-01-20,True,13,0.0,65.2
WRK-الم-004,2026-01-20,True,10,2.2,69.9
WRK-سوه-001,2026-01-20,True,11,0.7,66.7
WRK-سوه-002,2026-01-20,True,6,0.0,79.7
WRK-سوه-003,2026-01-20,True,7,1.5,78.1
WRK-سوه-004,2026-01-20,True,5,0.0,76.1
WRK-الم-001,2026-01-20,True,12,0.7,81.6
WRK-الم-002,2026-01-20,True,6,0.0,100.0
WRK-الم-003,2026-01-20,True,13,0.7,83.9
WRK-الم-004,2026-01-20,True,7,0.1,72.9
WRK-الس-001,2026-01-20,True,9,0.7,70.2
WRK-الس-002,2026-01-20,True,13,1.3,83.0
WRK-قنا-001,2026-01-20,False,0,0.0,
WRK-قنا-002,2026-01-20,True,10,0.0,69.4
WRK-الش-001,2026-01-20,True,13,0.0,68.4
WRK-الش-002,2026-01-20,True,7,0.0,70.3
WRK-الش-003,2026-01-20,True,8,0.5,84.9
WRK-الش-004,2026-01-20,True,7,0.5,98.6
WRK-الش-005,2026-01-20,True,9,0.0,87.5
WRK-الش-006,2026-01-20,True,9,1.3,80.3
WRK-أسي-001,2026-01-20,True,6,1.3,77.1
WRK-أسي-002,2026-01-20,True,9,0.0,75.1
WRK-أسي-003,2026-01-20,True,7,1.4,65.3
WRK-أسي-004,2026-01-20,True,6,1.3,88.6
WRK-أسو-001,2026-01-20,True,8,0.0,69.8
WRK-أسو-002,2026-01-20,True,7,0.1,91.4
WRK-الب-001,2026-01-20,True,10,2.3,79.8
WRK-الب-002,2026-01-20,True,8,0.0,72.7
WRK-الب-003,2026-01-20,True,12,0.1,82.4
WRK-الب-004,2026-01-20,True,5,0.0,86.4
WRK-الب-005,2026-01-20,True,7,0.2,82.7
WRK-الب-006,2026-01-20,True,4,0.0,97.3
WRK-الد-001,2026-01-20,True,9,1.1,79.7
WRK-الد-002,2026-01-20,True,13,0.3,80.8
WRK-الد-003,2026-01-20,True,8,0.4,71.2
WRK-الد-004,2026-01-20,True,10,0.0,77.0
WRK-الق-001,2026-01-20,True,11,0.2,71.3
WRK-الق-002,2026-01-20,True,11,1.4,71.3
WRK-الق-003,2026-01-20,True,9,0.2,92.4
WRK-الق-004,2026-01-20,True,11,0.7,86.5
WRK-الج-001,2026-01-20,True,5,0.0,86.9
WRK-الج-002,2026-01-20,True,12,0.5,82.8
WRK-الج-003,2026-01-20,True,4,1.1,88.1
WRK-الج-004,2026-01-20,True,12,0.6,76.5
WRK-الج-005,2026-01-20,True,13,0.0,97.1
WRK-الج-006,2026-01-20,True,13,0.5,80.4
WRK-الج-007,2026-01-20,True,8,0.9,55.7
WRK-الج-008,2026-01-20,True,9,1.0,61.7
WRK-الج-009,2026-01-20,True,9,0.1,78.6
WRK-الج-010,2026-01-20,True,6,1.5,88.4
WRK-الج-011,2026-01-20,True,9,1.0,87.4
WRK-الغ-001,2026-01-20,True,6,0.7,87.7
WRK-الغ-002,2026-01-20,False,0,0.0,
WRK-الغ-003,2026-01-20,True,13,0.0,82.7
WRK-الغ-004,2026-01-20,True,6,1.8,92.2
WRK-الق-001,2026-01-20,False,0,0.0,
WRK-الق-002,2026-01-20,True,13,1.0,76.1
WRK-الق-003,2026-01-20,False,0,0.0,
WRK-الق-004,2026-01-20,True,11,1.6,63.0
WRK-الق-005,2026-01-20,True,12,0.6,95.0
WRK-الق-006,2026-01-20,True,4,0.0,84.0
WRK-الق-007,2026-01-20,True,7,2.0,76.7
WRK-الق-008,2026-01-20,True,4,0.0,94.2
WRK-الق-009,2026-01-20,True,11,1.3,88.6
WRK-الق-010,2026-01-20,True,6,1.1,92.6
WRK-الق-011,2026-01-20,True,6,0.0,77.0
WRK-الق-012,2026-01-20,True,8,0.2,59.8
WRK-الق-013,2026-01-20,True,12,0.1,69.1
WRK-الق-014,2026-01-20,True,10,0.0,86.4
WRK-الق-015,2026-01-20,True,5,0.3,92.0
WRK-الق-016,2026-01-20,True,4,1.8,76.5
WRK-الق-017,2026-01-20,False,0,0.0,
WRK-الق-018,2026-01-20,True,13,0.7,80.0
WRK-الق-019,2026-01-20,True,4,1.6,87.3
WRK-الق-020,2026-01-20,True,10,0.0,85.7
WRK-الق-021,2026-01-20,True,7,1.4,80.5
WRK-الق-022,2026-01-20,True,7,0.0,93.1
WRK-الأ-001,2026-01-20,True,9,0.5,77.4
WRK-الأ-002,2026-01-20,False,0,0.0,
WRK-الأ-003,2026-01-20,True,6,1.0,97.3
WRK-الأ-004,2026-01-20,True,5,0.0,89.6
WRK-الأ-005,2026-01-20,True,7,0.0,83.0
WRK-الأ-006,2026-01-20,True,9,0.0,84.9
WRK-الو-001,2026-01-21,True,9,1.5,83.6
WRK-الو-002,2026-01-21,True,8,0.2,84.1
WRK-مطر-001,2026-01-21,True,9,0.0,87.4
WRK-مطر-002,2026-01-21,True,11,0.0,71.6
WRK-شما-001,2026-01-21,True,6,1.9,87.0
WRK-شما-002,2026-01-21,True,8,1.9,73.9
WRK-جنو-001,2026-01-21,True,11,1.7,74.0
WRK-جنو-002,2026-01-21,True,7,1.9,78.8
WRK-الأ-001,2026-01-21,True,8,0.0,71.9
WRK-الأ-002,2026-01-21,True,11,1.4,68.3
WRK-الف-001,2026-01-21,True,9,0.9,80.6
WRK-الف-002,2026-01-21,True,11,1.5,76.4
WRK-الف-003,2026-01-21,True,4,1.7,70.3
WRK-الف-004,2026-01-21,True,8,1.5,82.7
WRK-الب-001,2026-01-21,True,13,0.3,82.9
WRK-الب-002,2026-01-21,False,0,0.0,
WRK-كفر-001,2026-01-21,True,10,1.3,88.1
WRK-كفر-002,2026-01-21,True,12,1.0,81.0
WRK-كفر-003,2026-01-21,True,11,3.4,68.4
WRK-كفر-004,2026-01-21,True,10,0.0,82.2
WRK-بني-001,2026-01-21,True,5,0.2,64.6
WRK-بني-002,2026-01-21,True,6,0.3,70.7
WRK-بور-001,2026-01-21,True,13,0.7,83.2
WRK-بور-002,2026-01-21,True,7,0.4,74.1
WRK-دمي-001,2026-01-21,True,8,1.0,86.7
WRK-دمي-002,2026-01-21,True,9,1.4,84.0
WRK-الإ-001,2026-01-21,True,11,0.1,65.8
WRK-الإ-002,2026-01-21,True,8,0.0,86.2
WRK-الم-001,2026-01-21,True,9,0.0,70.2
WRK-الم-002,2026-01-21,True,11,0.3,89.9
WRK-الم-003,2026-01-21,True,8,0.6,95.9
WRK-الم-004,2026-01-21,True,10,1.4,76.6
WRK-سوه-001,2026-01-21,True,11,2.5,75.5
WRK-سوه-002,2026-01-21,True,6,1.3,65.0
WRK-سوه-003,2026-01-21,True,12,1.3,72.0
WRK-سوه-004,2026-01-21,True,6,1.1,83.4
WRK-الم-001,2026-01-21,True,5,0.1,88.8
WRK-الم-002,2026-01-21,True,6,0.2,75.4
WRK-الم-003,2026-01-21,True,13,0.9,68.5
WRK-الم-004,2026-01-21,False,0,0.0,
WRK-الس-001,2026-01-21,True,12,0.7,75.8
WRK-الس-002,2026-01-21,True,12,0.0,72.7
WRK-قنا-001,2026-01-21,True,11,0.4,77.5
WRK-قنا-002,2026-01-21,True,5,0.7,62.4
WRK-الش-001,2026-01-21,False,0,0.0,
WRK-الش-002,2026-01-21,True,10,0.0,65.1
WRK-الش-003,2026-01-21,True,11,0.0,87.9
WRK-الش-004,2026-01-21,True,10,1.0,65.6
WRK-الش-005,2026-01-21,True,12,1.7,80.9
WRK-الش-006,2026-01-21,True,8,1.9,88.9
WRK-أسي-001,2026-01-21,True,9,2.3,80.1
WRK-أسي-002,2026-01-21,True,11,0.7,80.1
WRK-أسي-003,2026-01-21,True,6,0.3,81.0
WRK-أسي-004,2026-01-21,True,5,0.4,73.6
WRK-أسو-001,2026-01-21,True,7,0.0,100.0
WRK-أسو-002,2026-01-21,True,13,1.3,95.6
WRK-الب-001,2026-01-21,True,10,2.7,94.6
WRK-الب-002,2026-01-21,True,9,0.0,81.2
WRK-الب-003,2026-01-21,False,0,0.0,
WRK-الب-004,2026-01-21,True,6,0.9,77.9
WRK-الب-005,2026-01-21,True,8,1.8,73.9
WRK-الب-006,2026-01-21,True,13,0.0,92.3
WRK-الد-001,2026-01-21,True,13,1.7,85.0
WRK-الد-002,2026-01-21,True,10,0.8,78.3
WRK-الد-003,2026-01-21,True,10,0.6,88.5
WRK-الد-004,2026-01-21,True,12,2.5,93.2
WRK-الق-001,2026-01-21,True,8,2.9,88.8
WRK-الق-002,2026-01-21,True,5,2.2,83.6
WRK-الق-003,2026-01-21,True,7,0.1,81.7
WRK-الق-004,2026-01-21,True,5,0.4,68.7
WRK-الج-001,2026-01-21,True,13,0.2,83.3
WRK-الج-002,2026-01-21,True,12,0.0,55.9
WRK-الج-003,2026-01-21,True,13,0.4,81.6
WRK-الج-004,2026-01-21,True,11,0.0,71.8
WRK-الج-005,2026-01-21,True,7,0.0,70.9
WRK-الج-006,2026-01-21,True,13,0.0,89.4
WRK-الج-007,2026-01-21,True,9,0.8,82.0
WRK-الج-008,2026-01-21,False,0,0.0,
WRK-الج-009,2026-01-21,True,10,0.0,98.2
WRK-الج-010,2026-01-21,True,4,1.1,80.8
WRK-الج-011,2026-01-21,True,9,1.3,82.8
WRK-الغ-001,2026-01-21,True,4,0.6,100.0
WRK-الغ-002,2026-01-21,True,10,0.4,82.7
WRK-الغ-003,2026-01-21,True,12,0.0,82.4
WRK-الغ-004,2026-01-21,True,8,0.9,68.5
WRK-الق-001,2026-01-21,True,6,0.2,80.8
WRK-الق-002,2026-01-21,True,13,2.4,86.7
WRK-الق-003,2026-01-21,True,8,0.8,89.6
WRK-الق-004,2026-01-21,True,10,0.0,75.6
WRK-الق-005,2026-01-21,True,5,0.6,56.6
WRK-الق-006,2026-01-21,True,6,1.2,75.8
WRK-الق-007,2026-01-21,True,7,0.0,72.0
WRK-الق-008,2026-01-21,True,8,1.3,97.8
WRK-الق-009,2026-01-21,True,11,0.7,78.1
WRK-الق-010,2026-01-21,True,10,0.7,92.7
WRK-الق-011,2026-01-21,True,8,2.7,62.9
WRK-الق-012,2026-01-21,True,9,2.1,78.9
WRK-الق-013,2026-01-21,True,13,0.5,68.3
WRK-الق-014,2026-01-21,True,8,0.0,78.3
WRK-الق-015,2026-01-21,True,7,0.0,71.2
WRK-الق-016,2026-01-21,True,5,1.3,80.0
WRK-الق-017,2026-01-21,True,9,0.7,67.0
WRK-الق-018,2026-01-21,True,13,0.0,100.0
WRK-الق-019,2026-01-21,True,8,0.0,90.6
WRK-الق-020,2026-01-21,True,8,0.0,65.7
WRK-الق-021,2026-01-21,True,10,0.0,94.7
WRK-الق-022,2026-01-21,True,13,0.7,76.0
WRK-الأ-001,2026-01-21,True,6,1.9,75.0
WRK-الأ-002,2026-01-21,True,13,0.4,91.3
WRK-الأ-003,2026-01-21,True,5,1.6,64.3
WRK-الأ-004,2026-01-21,True,8,2.5,96.5
WRK-الأ-005,2026-01-21,True,8,1.1,99.1
WRK-الأ-006,2026-01-21,True,13,1.7,91.8
WRK-الو-001,2026-01-22,True,4,2.2,78.9
WRK-الو-002,2026-01-22,True,10,0.2,88.9
WRK-مطر-001,2026-01-22,False,0,0.0,
WRK-مطر-002,2026-01-22,True,5,1.2,95.2
WRK-شما-001,2026-01-22,True,7,0.1,71.7
WRK-شما-002,2026-01-22,True,5,0.0,87.9
WRK-جنو-001,2026-01-22,True,11,0.0,92.0
WRK-جنو-002,2026-01-22,True,9,0.6,85.3
WRK-الأ-001,2026-01-22,False,0,0.0,
WRK-الأ-002,2026-01-22,True,10,0.0,91.3
WRK-الف-001,2026-01-22,True,5,1.6,93.9
WRK-الف-002,2026-01-22,True,11,0.0,89.1
WRK-الف-003,2026-01-22,True,11,1.1,75.6
WRK-الف-004,2026-01-22,True,9,0.0,87.5
WRK-الب-001,2026-01-22,True,8,0.3,72.8
WRK-الب-002,2026-01-22,True,9,0.4,95.0
WRK-كفر-001,2026-01-22,True,11,0.2,78.9
WRK-كفر-002,2026-01-22,True,4,0.5,99.9
WRK-كفر-003,2026-01-22,True,10,1.8,70.8
WRK-كفر-004,2026-01-22,True,8,0.7,77.2
WRK-بني-001,2026-01-22,True,12,0.0,85.0
WRK-بني-002,2026-01-22,True,13,1.5,85.1
WRK-بور-001,2026-01-22,True,6,1.1,78.2
WRK-بور-002,2026-01-22,True,4,0.7,87.9
WRK-دمي-001,2026-01-22,True,5,0.0,55.2
WRK-دمي-002,2026-01-22,True,11,1.6,93.4
WRK-الإ-001,2026-01-22,True,8,1.1,83.7
WRK-الإ-002,2026-01-22,True,10,0.0,57.2
WRK-الم-001,2026-01-22,False,0,0.0,
WRK-الم-002,2026-01-22,True,4,0.5,88.7
WRK-الم-003,2026-01-22,True,8,2.2,83.4
WRK-الم-004,2026-01-22,True,11,1.2,95.3
WRK-سوه-001,2026-01-22,True,4,0.2,81.1
WRK-سوه-002,2026-01-22,True,6,1.0,85.9
WRK-سوه-003,2026-01-22,True,12,0.0,72.5
WRK-سوه-004,2026-01-22,True,11,1.2,90.6
WRK-الم-001,2026-01-22,True,5,0.8,92.2
WRK-الم-002,2026-01-22,True,13,1.6,90.4
WRK-الم-003,2026-01-22,True,13,0.9,80.3
WRK-الم-004,2026-01-22,True,8,0.4,62.8
WRK-الس-001,2026-01-22,True,7,0.0,86.6
WRK-الس-002,2026-01-22,True,11,0.0,85.0
WRK-قنا-001,2026-01-22,True,7,2.7,85.6
WRK-قنا-002,2026-01-22,True,5,0.0,75.0
WRK-الش-001,2026-01-22,True,10,0.9,93.3
WRK-الش-002,2026-01-22,True,4,0.0,74.4
WRK-الش-003,2026-01-22,True,7,1.0,71.6
WRK-الش-004,2026-01-22,True,6,2.4,89.5
WRK-الش-005,2026-01-22,True,4,0.9,66.6
WRK-الش-006,2026-01-22,True,5,1.4,100.0
WRK-أسي-001,2026-01-22,True,6,0.5,94.0
WRK-أسي-002,2026-01-22,True,11,0.0,71.2
WRK-أسي-003,2026-01-22,True,9,1.1,85.1
WRK-أسي-004,2026-01-22,True,12,1.8,86.2
WRK-أسو-001,2026-01-22,True,5,0.1,85.3
WRK-أسو-002,2026-01-22,True,9,1.2,61.5
WRK-الب-001,2026-01-22,True,8,0.0,77.8
WRK-الب-002,2026-01-22,True,5,0.5,65.8
WRK-الب-003,2026-01-22,True,12,0.1,80.0
WRK-الب-004,2026-01-22,False,0,0.0,
WRK-الب-005,2026-01-22,True,7,1.3,66.0
WRK-الب-006,2026-01-22,True,4,0.5,84.4
WRK-الد-001,2026-01-22,True,13,0.9,91.9
WRK-الد-002,2026-01-22,True,10,0.5,98.6
WRK-الد-003,2026-01-22,True,13,0.0,84.9
WRK-الد-004,2026-01-22,False,0,0.0,
WRK-الق-001,2026-01-22,True,8,0.0,77.4
WRK-الق-002,2026-01-22,True,9,0.1,78.4
WRK-الق-003,2026-01-22,True,13,0.0,65.6
WRK-الق-004,2026-01-22,False,0,0.0,
WRK-الج-001,2026-01-22,True,7,0.0,77.8
WRK-الج-002,2026-01-22,True,5,0.0,75.4
WRK-الج-003,2026-01-22,True,5,0.0,81.3
WRK-الج-004,2026-01-22,True,13,0.0,88.2
WRK-الج-005,2026-01-22,True,4,0.0,81.5
WRK-الج-006,2026-01-22,True,5,1.5,80.1
WRK-الج-007,2026-01-22,True,9,0.4,74.1
WRK-الج-008,2026-01-22,False,0,0.0,
WRK-الج-009,2026-01-22,True,6,1.3,77.4
WRK-الج-010,2026-01-22,True,8,0.0,84.3
WRK-الج-011,2026-01-22,True,12,0.0,69.9
WRK-الغ-001,2026-01-22,True,9,0.8,93.2
WRK-الغ-002,2026-01-22,True,10,0.7,73.5
WRK-الغ-003,2026-01-22,True,12,0.9,91.7
WRK-الغ-004,2026-01-22,True,10,0.2,62.0
WRK-الق-001,2026-01-22,True,5,1.0,82.6
WRK-الق-002,2026-01-22,True,13,0.0,84.2
WRK-الق-003,2026-01-22,True,10,0.2,79.1
WRK-الق-004,2026-01-22,True,5,0.0,78.4
WRK-الق-005,2026-01-22,True,10,0.0,85.0
WRK-الق-006,2026-01-22,True,11,0.4,95.5
WRK-الق-007,2026-01-22,True,12,0.7,87.1
