truck_id,date,region,status,distance_km,fuel_consumed_l,load_kg,avg_speed_kmh,stops_completed,trip_duration_min
TRK-DEL-01,2026-03-24,Delta,Completed,49.0,17.0,6108,27.8,20,105.8
TRK-DEL-02,2026-03-24,Delta,Completed,81.8,30.0,1536,33.6,8,146.1
TRK-DEL-03,2026-03-24,Delta,Completed,92.8,31.2,3076,18.2,15,305.9
TRK-DEL-04,2026-03-24,Delta,Completed,71.6,26.3,1731,24.2,24,177.5
TRK-CAN-01,2026-03-24,Canal & Sinai,Completed,32.8,11.6,4741,24.4,14,80.7
TRK-CAN-02,2026-03-24,Canal & Sinai,Completed,89.3,36.7,8104,30.4,22,176.2
TRK-UPP-01,2026-03-24,Upper Egypt,Completed,100.1,36.4,3782,22.7,19,264.6
TRK-UPP-02,2026-03-24,Upper Egypt,Completed,63.5,26.0,6671,24.3,12,156.8
TRK-UPP-03,2026-03-24,Upper Egypt,Completed,107.8,38.2,3796,31.2,15,207.3
TRK-COA-01,2026-03-24,Coastal & Red Sea,Completed,83.7,34.4,2581,22.0,16,228.3
TRK-COA-02,2026-03-24,Coastal & Red Sea,Completed,77.0,29.1,11315,17.7,8,261.0
TRK-COA-03,2026-03-24,Coastal & Red Sea,Completed,81.0,27.4,1268,19.4,11,250.5
TRK-GRE-01,2026-03-25,Greater Cairo,Completed,66.9,24.0,4661,25.3,14,158.7
TRK-GRE-02,2026-03-25,Greater Cairo,Fuel Anomaly,51.4,26.5,2223,27.1,17,113.8
TRK-GRE-03,2026-03-25,Greater Cairo,Completed,94.0,35.7,8244,22.3,20,252.9
TRK-GRE-04,2026-03-25,Greater Cairo,Completed,86.9,34.6,9227,26.1,22,199.8
TRK-GRE-05,2026-03-25,Greater Cairo,Completed,56.4,22.1,2440,15.9,16,212.8
TRK-DEL-01,2026-03-25,Delta,Completed,37.4,14.1,5120,17.5,22,128.2
TRK-DEL-02,2026-03-25,Delta,Completed,82.5,27.3,2351,33.2,18,149.1
TRK-DEL-03,2026-03-25,Delta,Completed,48.2,20.0,2013,19.7,20,146.8
TRK-DEL-04,2026-03-25,Delta,Completed,47.0,16.8,2532,25.7,19,109.7
TRK-CAN-01,2026-03-25,Canal & Sinai,Completed,81.1,28.8,3279,17.4,13,279.7
TRK-CAN-02,2026-03-25,Canal & Sinai,Completed,44.1,16.8,5659,19.9,20,133.0
TRK-UPP-01,2026-03-25,Upper Egypt,Completed,29.1,11.3,5655,39.3,8,44.4
TRK-UPP-02,2026-03-25,Upper Egypt,Completed,73.0,26.6,6724,27.3,14,160.4
TRK-UPP-03,2026-03-25,Upper Egypt,Completed,27.4,9.6,6637,39.8,8,41.3
TRK-COA-01,2026-03-25,Coastal & Red Sea,Completed,93.5,36.7,2120,24.7,21,227.1
TRK-COA-02,2026-03-25,Coastal & Red Sea,Completed,53.8,17.9,4930,24.2,17,133.4
TRK-COA-03,2026-03-25,Coastal & Red Sea,Completed,47.5,19.8,1850,23.0,24,123.9
TRK-GRE-01,2026-03-26,Greater Cairo,Completed,36.0,11.7,3426,17.4,12,124.1
TRK-GRE-02,2026-03-26,Greater Cairo,Completed,92.2,30.7,2382,28.0,23,197.6
TRK-GRE-03,2026-03-26,Greater Cairo,Completed,115.7,37.7,7205,32.2,17,215.6
TRK-GRE-04,2026-03-26,Greater Cairo,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-GRE-05,2026-03-26,Greater Cairo,Completed,106.8,35.1,3894,33.3,18,192.4
TRK-DEL-01,2026-03-26,Delta,Completed,78.9,32.1,10496,32.6,8,145.2
TRK-DEL-02,2026-03-26,Delta,Completed,48.8,18.8,2196,17.3,24,169.2
TRK-DEL-03,2026-03-26,Delta,Completed,35.2,12.3,2967,26.3,8,80.3
TRK-DEL-04,2026-03-26,Delta,Completed,49.7,20.6,2077,24.2,18,123.2
TRK-CAN-01,2026-03-26,Canal & Sinai,Completed,82.9,34.0,3982,24.9,17,199.8
TRK-CAN-02,2026-03-26,Canal & Sinai,Completed,37.3,15.3,7400,32.3,19,69.3
TRK-UPP-01,2026-03-26,Upper Egypt,Completed,85.3,31.5,4121,32.9,11,155.6
TRK-UPP-02,2026-03-26,Upper Egypt,Completed,64.1,22.2,6818,22.8,16,168.7
TRK-UPP-03,2026-03-26,Upper Egypt,Completed,85.3,35.5,6436,17.6,21,290.8
TRK-COA-01,2026-03-26,Coastal & Red Sea,Completed,102.2,34.5,1678,31.8,19,192.8
TRK-COA-02,2026-03-26,Coastal & Red Sea,Completed,29.2,10.4,9572,17.5,19,100.1
TRK-COA-03,2026-03-26,Coastal & Red Sea,Completed,94.5,32.8,2716,23.6,22,240.3
TRK-GRE-01,2026-03-27,Greater Cairo,Completed,54.9,20.2,2568,33.0,18,99.8
TRK-GRE-02,2026-03-27,Greater Cairo,Completed,53.4,18.4,1223,21.9,11,146.3
TRK-GRE-03,2026-03-27,Greater Cairo,Completed,75.5,25.4,9485,38.8,18,116.8
TRK-GRE-04,2026-03-27,Greater Cairo,Completed,67.0,26.0,9100,20.2,9,199.0
TRK-GRE-05,2026-03-27,Greater Cairo,Completed,50.4,16.7,2354,25.6,16,118.1
TRK-DEL-01,2026-03-27,Delta,Completed,58.9,22.0,10319,20.9,18,169.1
TRK-DEL-02,2026-03-27,Delta,Completed,45.9,17.9,2592,27.2,12,101.2
TRK-DEL-03,2026-03-27,Delta,Completed,51.9,20.5,4358,23.4,14,133.1
TRK-DEL-04,2026-03-27,Delta,Completed,54.4,19.8,2528,41.0,8,79.6
TRK-CAN-01,2026-03-27,Canal & Sinai,Completed,62.1,20.1,3816,37.6,21,99.1
TRK-CAN-02,2026-03-27,Canal & Sinai,Completed,51.9,20.1,8717,21.1,8,147.6
TRK-UPP-01,2026-03-27,Upper Egypt,Completed,25.3,10.1,7199,30.4,11,49.9
TRK-UPP-02,2026-03-27,Upper Egypt,Completed,42.3,14.1,3818,44.3,14,57.3
TRK-UPP-03,2026-03-27,Upper Egypt,Completed,84.0,29.4,4814,27.3,19,184.6
TRK-COA-01,2026-03-27,Coastal & Red Sea,Completed,74.1,27.6,1952,33.9,10,131.2
TRK-COA-02,2026-03-27,Coastal & Red Sea,Completed,39.4,14.0,10611,27.5,23,86.0
TRK-COA-03,2026-03-27,Coastal & Red Sea,Completed,39.4,14.3,2271,42.2,8,56.0
TRK-GRE-01,2026-03-28,Greater Cairo,Completed,92.8,30.3,3385,16.6,24,335.4
TRK-GRE-02,2026-03-28,Greater Cairo,Completed,84.1,30.2,2791,14.1,11,357.9
TRK-GRE-03,2026-03-28,Greater Cairo,Fuel Anomaly,115.4,80.1,9787,32.6,9,212.4
TRK-GRE-04,2026-03-28,Greater Cairo,Completed,70.3,25.8,10905,22.8,15,185.0
TRK-GRE-05,2026-03-28,Greater Cairo,Completed,39.4,15.6,2766,19.3,22,122.5
TRK-DEL-01,2026-03-28,Delta,Completed,79.6,29.3,8614,36.2,14,131.9
TRK-DEL-02,2026-03-28,Delta,Completed,37.9,12.7,1712,38.6,16,58.9
TRK-DEL-03,2026-03-28,Delta,Completed,54.6,17.9,3111,24.7,24,132.6
TRK-DEL-04,2026-03-28,Delta,Completed,81.9,33.5,2015,35.7,21,137.6
TRK-CAN-01,2026-03-28,Canal & Sinai,Completed,55.2,22.3,2675,18.0,18,184.0
TRK-CAN-02,2026-03-28,Canal & Sinai,Completed,25.0,10.4,6813,43.1,15,34.8
TRK-UPP-01,2026-03-28,Upper Egypt,Completed,83.5,29.2,5681,25.6,14,195.7
TRK-UPP-02,2026-03-28,Upper Egypt,Completed,44.1,14.8,3739,24.1,21,109.8
TRK-UPP-03,2026-03-28,Upper Egypt,Completed,84.3,34.2,5454,18.7,23,270.5
TRK-COA-01,2026-03-28,Coastal & Red Sea,Completed,119.1,40.1,1747,30.8,18,232.0
TRK-COA-02,2026-03-28,Coastal & Red Sea,Completed,39.5,12.7,9989,19.0,14,124.7
TRK-COA-03,2026-03-28,Coastal & Red Sea,Completed,101.6,36.4,1682,22.2,14,274.6
TRK-GRE-01,2026-03-29,Greater Cairo,Completed,87.9,36.1,4105,22.5,19,234.4
TRK-GRE-02,2026-03-29,Greater Cairo,Completed,36.2,12.1,1285,19.3,10,112.5
TRK-GRE-03,2026-03-29,Greater Cairo,Completed,69.7,25.9,5323,22.9,16,182.6
TRK-GRE-04,2026-03-29,Greater Cairo,Completed,81.0,33.0,8601,22.0,17,220.9
TRK-GRE-05,2026-03-29,Greater Cairo,Completed,69.6,22.7,3049,23.3,19,179.2
TRK-DEL-01,2026-03-29,Delta,Completed,102.5,35.3,5242,31.2,10,197.1
TRK-DEL-02,2026-03-29,Delta,Completed,53.1,21.0,2010,28.1,24,113.4
TRK-DEL-03,2026-03-29,Delta,Completed,74.2,29.7,4116,30.9,20,144.1
TRK-DEL-04,2026-03-29,Delta,Completed,39.2,14.4,1964,22.4,13,105.0
TRK-CAN-01,2026-03-29,Canal & Sinai,Completed,61.8,22.5,4450,23.2,21,159.8
TRK-CAN-02,2026-03-29,Canal & Sinai,Completed,66.0,21.8,9686,37.7,18,105.0
TRK-UPP-01,2026-03-29,Upper Egypt,Fuel Anomaly,42.3,25.1,7499,28.1,13,90.3
TRK-UPP-02,2026-03-29,Upper Egypt,Completed,43.7,14.9,3896,24.9,19,105.3
TRK-UPP-03,2026-03-29,Upper Egypt,Completed,120.6,44.2,3460,28.4,12,254.8
TRK-COA-01,2026-03-29,Coastal & Red Sea,Completed,38.1,13.4,1784,13.8,10,165.7
TRK-COA-02,2026-03-29,Coastal & Red Sea,Completed,106.4,35.0,11184,15.2,14,420.0
TRK-COA-03,2026-03-29,Coastal & Red Sea,Completed,69.5,25.9,1892,19.5,19,213.8
TRK-GRE-01,2026-03-30,Greater Cairo,Completed,100.0,32.6,4143,22.9,16,262.0
TRK-GRE-02,2026-03-30,Greater Cairo,Completed,68.0,22.0,2443,18.5,24,220.5
TRK-GRE-03,2026-03-30,Greater Cairo,Completed,96.5,37.4,8610,31.3,15,185.0
TRK-GRE-04,2026-03-30,Greater Cairo,Completed,96.5,40.3,7121,27.6,24,209.8
TRK-GRE-05,2026-03-30,Greater Cairo,Completed,53.9,20.9,2134,21.3,21,151.8
TRK-DEL-01,2026-03-30,Delta,Completed,66.7,23.5,11109,17.0,24,235.4
TRK-DEL-02,2026-03-30,Delta,Completed,109.8,43.0,1386,18.0,12,366.0
TRK-DEL-03,2026-03-30,Delta,Completed,41.2,14.7,2321,14.2,15,174.1
TRK-DEL-04,2026-03-30,Delta,Completed,67.4,27.1,2102,27.3,8,148.1
TRK-CAN-01,2026-03-30,Canal & Sinai,Completed,85.0,29.4,2190,42.3,13,120.6
TRK-CAN-02,2026-03-30,Canal & Sinai,Completed,79.1,30.0,7389,36.9,14,128.6
TRK-UPP-01,2026-03-30,Upper Egypt,Completed,38.0,15.7,3222,39.9,12,57.1
TRK-UPP-02,2026-03-30,Upper Egypt,Completed,50.7,19.1,6364,24.6,17,123.7
TRK-UPP-03,2026-03-30,Upper Egypt,Completed,77.6,30.3,5630,25.6,23,181.9
TRK-COA-01,2026-03-30,Coastal & Red Sea,Completed,83.5,34.0,1704,25.1,18,199.6
TRK-COA-02,2026-03-30,Coastal & Red Sea,Completed,53.1,17.5,5001,35.5,19,89.7
TRK-COA-03,2026-03-30,Coastal & Red Sea,Completed,82.7,32.1,2840,35.4,17,140.2
TRK-GRE-01,2026-03-31,Greater Cairo,Completed,39.8,15.5,3196,18.4,15,129.8
TRK-GRE-02,2026-03-31,Greater Cairo,Completed,49.6,18.3,1819,27.6,18,107.8
TRK-GRE-03,2026-03-31,Greater Cairo,Completed,66.2,24.0,5385,43.6,23,91.1
TRK-GRE-04,2026-03-31,Greater Cairo,Completed,38.2,13.1,5986,33.4,13,68.6
TRK-GRE-05,2026-03-31,Greater Cairo,Completed,66.2,25.6,2952,39.7,14,100.1
TRK-DEL-01,2026-03-31,Delta,Completed,38.6,13.9,5394,32.9,14,70.4
TRK-DEL-02,2026-03-31,Delta,Completed,43.2,16.5,2195,17.4,12,149.0
TRK-DEL-03,2026-03-31,Delta,Completed,65.2,22.8,3239,17.2,11,227.4
TRK-DEL-04,2026-03-31,Delta,Completed,105.5,40.2,2564,19.0,23,333.2
TRK-CAN-01,2026-03-31,Canal & Sinai,Completed,52.3,18.0,3252,43.6,10,72.0
TRK-CAN-02,2026-03-31,Canal & Sinai,Completed,68.3,24.9,7257,32.2,9,127.3
TRK-UPP-01,2026-03-31,Upper Egypt,Completed,31.9,13.4,5461,41.8,20,45.8
TRK-UPP-02,2026-03-31,Upper Egypt,Completed,35.9,12.5,4804,30.4,15,70.9
TRK-UPP-03,2026-03-31,Upper Egypt,Completed,53.0,17.1,4085,24.5,10,129.8
TRK-COA-01,2026-03-31,Coastal & Red Sea,Completed,82.6,32.0,1610,21.1,17,234.9
TRK-COA-02,2026-03-31,Coastal & Red Sea,Completed,52.8,19.7,10755,34.1,22,92.9
TRK-COA-03,2026-03-31,Coastal & Red Sea,Completed,35.5,14.8,1718,30.8,17,69.2
