bin_id,timestamp,fill_level_pct,waste_weight_kg,waste_type,temperature_c,humidity_pct,battery_level_pct,sensor_status,was_collected
BIN-أسي-004-206A,2026-01-13T03:00:00,31.5,26.46,Organic,20.1,65.7,71.9,OK,False
BIN-أسي-004-206A,2026-01-13T06:00:00,37.1,31.14,Organic,21.1,73.4,71.9,OK,False
BIN-أسي-004-206A,2026-01-13T09:00:00,39.3,33.04,Organic,20.7,47.6,71.8,OK,False
BIN-أسي-004-206A,2026-01-13T12:00:00,42.2,35.41,Organic,20.6,65.8,71.7,OK,False
BIN-أسي-004-206A,2026-01-13T15:00:00,48.5,40.75,Organic,20.2,64.0,71.6,OK,False
BIN-أسي-004-206A,2026-01-13T18:00:00,49.7,41.78,Organic,18.5,76.7,71.6,OK,False
BIN-أسي-004-206A,2026-01-13T21:00:00,56.5,47.45,Organic,19.1,76.8,71.5,OK,False
BIN-أسي-005-9944,2026-01-13T00:00:00,87.6,202.29,Organic,18.5,47.2,65.7,OK,False
BIN-أسي-005-9944,2026-01-13T03:00:00,88.5,204.38,Organic,19.3,50.9,65.6,OK,False
BIN-أسي-005-9944,2026-01-13T06:00:00,0.7,1.62,Organic,20.3,42.4,65.6,OK,True
BIN-أسي-005-9944,2026-01-13T09:00:00,1.5,3.45,Organic,20.0,72.1,65.5,OK,False
BIN-أسي-005-9944,2026-01-13T12:00:00,3.4,7.89,Organic,20.7,41.7,65.5,OK,False
BIN-أسي-005-9944,2026-01-13T15:00:00,5.0,11.46,Organic,21.3,64.9,65.5,OK,False
BIN-أسي-005-9944,2026-01-13T18:00:00,5.6,12.85,Organic,20.1,39.4,65.4,OK,False
BIN-أسي-005-9944,2026-01-13T21:00:00,7.4,17.07,Organic,21.1,40.8,65.4,OK,False
BIN-أسي-006-6653,2026-01-13T00:00:00,78.5,302.27,Organic,20.2,24.4,93.2,OK,False
BIN-أسي-006-6653,2026-01-13T03:00:00,79.3,305.47,Organic,19.5,66.5,93.1,OK,False
BIN-أسي-006-6653,2026-01-13T06:00:00,80.1,308.56,Organic,19.9,65.3,93.1,OK,False
BIN-أسي-006-6653,2026-01-13T09:00:00,80.9,311.47,Organic,21.7,55.8,93.0,OK,False
BIN-أسي-006-6653,2026-01-13T12:00:00,81.9,315.43,Organic,20.9,51.7,93.0,OK,False
BIN-أسي-006-6653,2026-01-13T15:00:00,1.1,4.24,Organic,18.7,55.6,92.9,OK,True
BIN-أسي-006-6653,2026-01-13T18:00:00,0.6,2.31,Organic,22.1,44.4,92.9,OK,False
BIN-أسي-006-6653,2026-01-13T21:00:00,1.0,3.79,Organic,18.0,57.7,92.8,OK,False
BIN-أسي-007-86AE,2026-01-13T00:00:00,30.6,20.54,Mixed,20.2,37.1,68.2,OK,False
BIN-أسي-007-86AE,2026-01-13T03:00:00,35.3,23.74,Mixed,21.2,54.0,68.2,OK,False
BIN-أسي-007-86AE,2026-01-13T06:00:00,37.9,25.47,Mixed,20.1,58.6,68.1,OK,False
BIN-أسي-007-86AE,2026-01-13T09:00:00,42.7,28.71,Mixed,18.8,50.4,68.1,OK,False
BIN-أسي-007-86AE,2026-01-13T12:00:00,48.6,32.66,Mixed,19.6,32.3,68.1,OK,False
BIN-أسي-007-86AE,2026-01-13T15:00:00,54.6,36.7,Mixed,16.6,55.7,68.0,OK,False
BIN-أسي-007-86AE,2026-01-13T18:00:00,57.4,38.58,Mixed,17.5,52.4,68.0,OK,False
BIN-أسي-007-86AE,2026-01-13T21:00:00,62.1,41.71,Mixed,21.2,51.0,67.9,OK,False
BIN-أسو-001-7C4E,2026-01-13T00:00:00,28.5,11.99,Organic,18.8,67.1,69.1,OK,False
BIN-أسو-001-7C4E,2026-01-13T03:00:00,37.0,15.53,Organic,22.7,48.7,69.0,OK,False
BIN-أسو-001-7C4E,2026-01-13T06:00:00,45.9,19.29,Organic,21.5,53.5,69.0,OK,False
BIN-أسو-001-7C4E,2026-01-13T09:00:00,55.4,23.26,Organic,19.9,43.8,68.9,OK,False
BIN-أسو-001-7C4E,2026-01-13T12:00:00,61.8,25.96,Organic,20.9,49.1,68.9,OK,False
BIN-أسو-001-7C4E,2026-01-13T15:00:00,74.3,31.19,Organic,20.5,69.1,68.8,OK,False
BIN-أسو-001-7C4E,2026-01-13T18:00:00,80.9,33.97,Organic,20.7,59.5,68.8,OK,False
BIN-أسو-001-7C4E,2026-01-13T21:00:00,90.6,38.06,Organic,19.2,48.3,68.7,OK,False
BIN-أسو-002-2113,2026-01-13T00:00:00,81.0,312.03,Organic,22.0,53.0,69.9,OK,False
BIN-أسو-002-2113,2026-01-13T03:00:00,81.9,315.33,Organic,22.8,55.1,69.9,OK,False
BIN-أسو-002-2113,2026-01-13T06:00:00,82.8,318.76,Organic,17.4,47.1,69.8,OK,False
BIN-أسو-002-2113,2026-01-13T09:00:00,83.5,321.55,Organic,18.5,41.5,69.8,OK,False
BIN-أسو-002-2113,2026-01-13T12:00:00,84.0,323.52,Organic,18.0,62.8,69.7,OK,False
BIN-أسو-002-2113,2026-01-13T15:00:00,3.8,14.63,Organic,19.8,67.7,69.7,OK,True
BIN-أسو-002-2113,2026-01-13T18:00:00,1.0,3.83,Organic,21.5,54.5,69.6,OK,False
BIN-أسو-002-2113,2026-01-13T21:00:00,1.9,7.45,Organic,20.8,59.2,69.6,OK,False
BIN-أسو-003-398D,2026-01-13T00:00:00,19.7,60.57,Plastic,20.6,49.1,94.6,OK,False
BIN-أسو-003-398D,2026-01-13T03:00:00,19.8,61.13,Plastic,18.5,72.8,94.5,OK,False
BIN-أسو-003-398D,2026-01-13T06:00:00,20.1,61.81,Plastic,21.3,50.5,94.4,OK,False
BIN-أسو-003-398D,2026-01-13T09:00:00,20.3,62.49,Plastic,19.9,71.1,94.4,OK,False
BIN-أسو-003-398D,2026-01-13T12:00:00,20.5,63.09,Plastic,22.4,34.0,94.3,OK,False
BIN-أسو-003-398D,2026-01-13T15:00:00,20.6,63.58,Plastic,21.2,40.7,94.3,OK,False
BIN-أسو-003-398D,2026-01-13T18:00:00,20.8,64.06,Plastic,21.8,54.2,94.2,OK,False
BIN-أسو-003-398D,2026-01-13T21:00:00,20.9,64.49,Plastic,20.8,53.5,94.2,OK,False
BIN-أسو-004-4D9A,2026-01-13T00:00:00,15.2,12.78,Organic,18.6,67.0,83.7,OK,False
BIN-أسو-004-4D9A,2026-01-13T03:00:00,19.9,16.7,Organic,17.9,53.8,83.6,OK,False
BIN-أسو-004-4D9A,2026-01-13T06:00:00,21.6,18.15,Organic,21.0,33.8,83.6,OK,False
BIN-أسو-004-4D9A,2026-01-13T09:00:00,24.4,20.52,Organic,19.1,59.4,83.5,OK,False
BIN-أسو-004-4D9A,2026-01-13T12:00:00,26.7,22.45,Organic,21.6,60.7,83.4,OK,False
BIN-أسو-004-4D9A,2026-01-13T15:00:00,29.5,24.79,Organic,19.5,69.1,83.4,OK,False
BIN-أسو-004-4D9A,2026-01-13T18:00:00,31.2,26.21,Organic,21.6,78.3,83.3,OK,False
BIN-أسو-004-4D9A,2026-01-13T21:00:00,35.4,29.71,Organic,20.1,74.4,83.3,OK,False
BIN-الب-001-79B9,2026-01-13T00:00:00,28.8,66.45,Organic,12.4,57.1,83.3,OK,False
BIN-الب-001-79B9,2026-01-13T03:00:00,30.6,70.69,Organic,10.2,56.8,83.2,OK,False
BIN-الب-001-79B9,2026-01-13T06:00:00,32.5,75.0,Organic,10.4,47.5,83.2,OK,False
BIN-الب-001-79B9,2026-01-13T09:00:00,34.4,79.44,Organic,13.2,46.1,83.1,OK,False
BIN-الب-001-79B9,2026-01-13T12:00:00,35.8,82.74,Organic,12.2,77.5,83.1,OK,False
BIN-الب-001-79B9,2026-01-13T15:00:00,38.6,89.27,Organic,14.5,44.5,83.0,OK,False
BIN-الب-001-79B9,2026-01-13T18:00:00,40.6,93.78,Organic,12.5,54.0,83.0,OK,False
BIN-الب-001-79B9,2026-01-13T21:00:00,43.2,99.7,Organic,10.8,51.2,82.9,OK,False
BIN-الب-002-9208,2026-01-13T00:00:00,36.6,112.75,Plastic,13.6,77.5,94.8,OK,False
BIN-الب-002-9208,2026-01-13T03:00:00,38.0,117.01,Plastic,12.9,73.6,94.8,OK,False
BIN-الب-002-9208,2026-01-13T06:00:00,39.2,120.73,Plastic,16.2,29.8,94.7,OK,False
BIN-الب-002-9208,2026-01-13T09:00:00,40.3,124.12,Plastic,13.0,65.2,94.7,OK,False
BIN-الب-002-9208,2026-01-13T12:00:00,41.0,126.25,Plastic,10.6,51.0,94.6,OK,False
BIN-الب-002-9208,2026-01-13T15:00:00,42.4,130.62,Plastic,13.1,58.7,94.6,OK,False
BIN-الب-002-9208,2026-01-13T18:00:00,43.5,133.98,Plastic,12.8,45.5,94.6,OK,False
BIN-الب-002-9208,2026-01-13T21:00:00,45.4,139.77,Plastic,14.2,63.7,94.5,OK,False
BIN-الب-003-F468,2026-01-13T00:00:00,23.6,90.8,Organic,12.8,51.4,68.0,OK,False
BIN-الب-003-F468,2026-01-13T03:00:00,23.8,91.73,Organic,10.4,41.8,67.9,OK,False
BIN-الب-003-F468,2026-01-13T06:00:00,24.1,92.76,Organic,14.2,34.3,67.9,OK,False
BIN-الب-003-F468,2026-01-13T09:00:00,24.3,93.42,Organic,13.0,22.5,67.8,OK,False
BIN-الب-003-F468,2026-01-13T12:00:00,24.6,94.68,Organic,11.4,73.0,67.8,OK,False
BIN-الب-003-F468,2026-01-13T15:00:00,25.0,96.32,Organic,13.4,50.1,67.7,OK,False
BIN-الب-003-F468,2026-01-13T18:00:00,25.4,97.69,Organic,13.2,52.4,67.7,OK,False
BIN-الب-003-F468,2026-01-13T21:00:00,25.6,98.48,Organic,13.5,25.4,67.6,OK,False
BIN-الب-004-8FCE,2026-01-13T00:00:00,13.9,11.68,Organic,14.3,49.6,94.3,OK,False
BIN-الب-004-8FCE,2026-01-13T03:00:00,20.4,17.15,Organic,15.2,62.7,94.2,OK,False
BIN-الب-004-8FCE,2026-01-13T06:00:00,25.4,21.3,Organic,13.5,45.6,94.2,OK,False
BIN-الب-004-8FCE,2026-01-13T09:00:00,31.0,26.0,Organic,14.8,51.3,94.2,OK,False
BIN-الب-004-8FCE,2026-01-13T12:00:00,37.3,31.35,Organic,13.6,53.4,94.1,OK,False
BIN-الب-004-8FCE,2026-01-13T15:00:00,43.5,36.56,Organic,13.3,66.5,94.1,OK,False
BIN-الب-004-8FCE,2026-01-13T18:00:00,47.0,39.48,Organic,15.0,60.9,94.1,OK,False
BIN-الب-004-8FCE,2026-01-13T21:00:00,49.6,41.66,Organic,12.1,75.3,94.0,OK,False
BIN-الب-005-1B4A,2026-01-13T00:00:00,35.7,15.0,Organic,12.7,73.9,71.0,OK,False
BIN-الب-005-1B4A,2026-01-13T03:00:00,41.2,17.29,Organic,14.0,46.2,71.0,OK,False
BIN-الب-005-1B4A,2026-01-13T06:00:00,45.9,19.27,Organic,14.9,41.7,71.0,OK,False
BIN-الب-005-1B4A,2026-01-13T09:00:00,52.1,21.88,Organic,14.9,33.3,70.9,OK,False
BIN-الب-005-1B4A,2026-01-13T12:00:00,61.1,25.67,Organic,11.5,66.3,70.9,OK,False
BIN-الب-005-1B4A,2026-01-13T15:00:00,72.4,30.43,Organic,12.5,60.3,70.8,OK,False
BIN-الب-005-1B4A,2026-01-13T18:00:00,79.6,33.44,Organic,11.6,45.3,70.8,OK,False
BIN-الب-005-1B4A,2026-01-13T21:00:00,93.5,39.29,Organic,11.0,51.9,70.7,OK,False
BIN-الب-006-2D95,2026-01-13T00:00:00,72.1,24.21,Plastic,13.4,58.4,83.9,OK,False
BIN-الب-006-2D95,2026-01-13T03:00:00,82.1,27.58,Plastic,13.9,71.1,83.9,OK,False
BIN-الب-006-2D95,2026-01-13T06:00:00,2.5,0.84,Plastic,13.5,69.4,83.8,OK,True
BIN-الب-006-2D95,2026-01-13T09:00:00,14.9,4.99,Plastic,14.0,50.5,83.8,OK,False
BIN-الب-006-2D95,2026-01-13T12:00:00,29.8,10.03,Plastic,12.7,65.6,83.7,OK,False
BIN-الب-006-2D95,2026-01-13T15:00:00,45.9,15.41,Plastic,11.6,44.0,83.6,OK,False
BIN-الب-006-2D95,2026-01-13T18:00:00,58.2,19.55,Plastic,14.4,65.6,83.6,OK,False
BIN-الب-006-2D95,2026-01-13T21:00:00,75.9,25.49,Plastic,13.5,51.0,83.5,OK,False
BIN-الب-007-21C5,2026-01-13T00:00:00,10.1,18.73,Metal,12.2,33.4,77.7,OK,False
BIN-الب-007-21C5,2026-01-13T03:00:00,13.7,25.25,Metal,13.9,60.4,77.7,OK,False
BIN-الب-007-21C5,2026-01-13T06:00:00,15.5,28.7,Metal,12.8,33.7,77.6,OK,False
BIN-الب-007-21C5,2026-01-13T09:00:00,21.6,39.84,Metal,13.6,50.2,77.6,OK,False
BIN-الب-007-21C5,2026-01-13T12:00:00,23.9,44.19,Metal,11.9,46.9,77.5,OK,False
BIN-الب-007-21C5,2026-01-13T15:00:00,27.3,50.52,Metal,13.2,34.0,77.5,OK,False
BIN-الب-007-21C5,2026-01-13T18:00:00,29.6,54.72,Metal,9.8,39.0,77.5,OK,False
BIN-الب-007-21C5,2026-01-13T21:00:00,33.2,61.36,Metal,12.4,46.4,77.4,OK,False
BIN-الب-008-C5B3,2026-01-13T00:00:00,22.6,41.68,Plastic,13.0,52.1,76.5,OK,False
BIN-الب-008-C5B3,2026-01-13T03:00:00,26.9,49.76,Plastic,13.9,68.3,76.5,OK,False
BIN-الب-008-C5B3,2026-01-13T06:00:00,30.1,55.7,Plastic,14.7,30.8,76.5,OK,False
BIN-الب-008-C5B3,2026-01-13T09:00:00,35.2,65.0,Plastic,13.4,45.8,76.4,OK,False
BIN-الب-008-C5B3,2026-01-13T12:00:00,38.8,71.64,Plastic,13.7,66.7,76.4,OK,False
BIN-الب-008-C5B3,2026-01-13T15:00:00,42.7,78.94,Plastic,16.4,39.5,76.4,OK,False
BIN-الب-008-C5B3,2026-01-13T18:00:00,46.0,84.96,Plastic,13.8,54.5,76.3,OK,False
BIN-الب-008-C5B3,2026-01-13T21:00:00,49.2,90.88,Plastic,14.3,60.9,76.2,OK,False
BIN-الب-009-08E3,2026-01-13T00:00:00,40.1,74.17,Mixed,13.7,79.0,93.1,OK,False
BIN-الب-009-08E3,2026-01-13T03:00:00,41.1,75.98,Mixed,13.1,64.2,93.0,OK,False
BIN-الب-009-08E3,2026-01-13T06:00:00,42.4,78.42,Mixed,13.0,75.5,92.9,OK,False
BIN-الب-009-08E3,2026-01-13T09:00:00,43.7,80.76,Mixed,11.6,51.3,92.8,OK,False
BIN-الب-009-08E3,2026-01-13T12:00:00,45.6,84.33,Mixed,10.5,57.9,92.8,OK,False
BIN-الب-009-08E3,2026-01-13T15:00:00,47.4,87.56,Mixed,15.2,48.4,92.7,OK,False
BIN-الب-009-08E3,2026-01-13T18:00:00,48.6,89.79,Mixed,13.6,71.2,92.7,OK,False
BIN-الب-009-08E3,2026-01-13T21:00:00,49.9,92.3,Mixed,13.6,66.7,92.6,OK,False
BIN-الب-010-6FE8,2026-01-13T00:00:00,47.0,180.9,Organic,14.5,53.1,69.9,OK,False
BIN-الب-010-6FE8,2026-01-13T03:00:00,48.6,187.04,Organic,12.5,51.4,69.8,OK,False
BIN-الب-010-6FE8,2026-01-13T06:00:00,50.3,193.71,Organic,12.9,44.9,69.8,OK,False
BIN-الب-010-6FE8,2026-01-13T09:00:00,51.2,197.08,Organic,14.1,51.0,69.7,OK,False
BIN-الب-010-6FE8,2026-01-13T12:00:00,52.4,201.84,Organic,13.6,22.3,69.6,OK,False
BIN-الب-010-6FE8,2026-01-13T15:00:00,54.2,208.48,Organic,11.5,55.8,69.6,OK,False
BIN-الب-010-6FE8,2026-01-13T18:00:00,54.3,209.09,Organic,15.1,62.0,69.5,OK,False
BIN-الب-010-6FE8,2026-01-13T21:00:00,55.5,213.68,Organic,12.8,76.8,69.5,OK,False
BIN-الب-011-7828,2026-01-13T00:00:00,76.8,32.26,Organic,13.0,40.8,95.2,OK,False
BIN-الب-011-7828,2026-01-13T03:00:00,79.5,33.38,Organic,13.9,47.6,95.1,OK,False
BIN-الب-011-7828,2026-01-13T06:00:00,81.7,34.33,Organic,14.0,50.1,95.1,OK,False
BIN-الب-011-7828,2026-01-13T09:00:00,0.8,0.34,Organic,13.2,53.9,95.0,OK,True
BIN-الب-011-7828,2026-01-13T12:00:00,5.6,2.35,Organic,15.6,51.3,95.0,OK,False
BIN-الب-011-7828,2026-01-13T15:00:00,7.7,3.22,Organic,11.6,51.1,94.9,OK,False
BIN-الب-011-7828,2026-01-13T18:00:00,14.0,5.88,Organic,14.6,48.3,94.9,OK,False
BIN-الب-011-7828,2026-01-13T21:00:00,17.9,7.53,Organic,14.6,51.1,94.8,OK,False
BIN-الب-012-1644,2026-01-13T00:00:00,100.0,35.28,Paper,11.0,38.4,76.7,OK,False
BIN-الب-012-1644,2026-01-13T03:00:00,100.0,35.28,Paper,13.5,51.7,76.6,OK,False
BIN-الب-012-1644,2026-01-13T06:00:00,3.2,1.08,Paper,10.7,47.6,76.6,OK,True
BIN-الب-012-1644,2026-01-13T09:00:00,13.4,4.5,Paper,15.8,60.5,76.5,OK,False
BIN-الب-012-1644,2026-01-13T12:00:00,31.0,10.4,Paper,14.4,65.6,76.4,OK,False
BIN-الب-012-1644,2026-01-13T15:00:00,39.9,13.41,Paper,14.7,56.4,76.4,OK,False
BIN-الب-012-1644,2026-01-13T18:00:00,52.3,17.58,Paper,10.6,47.7,76.4,OK,False
BIN-الب-012-1644,2026-01-13T21:00:00,76.3,25.64,Paper,12.1,60.5,76.3,OK,False
BIN-الد-001-1BFC,2026-01-13T00:00:00,71.5,60.04,Organic,14.9,55.3,84.5,OK,False
BIN-الد-001-1BFC,2026-01-13T03:00:00,76.4,64.19,Organic,13.5,33.9,84.5,OK,False
BIN-الد-001-1BFC,2026-01-13T06:00:00,80.7,67.83,Organic,13.8,84.1,84.4,OK,False
BIN-الد-001-1BFC,2026-01-13T09:00:00,85.6,71.92,Organic,13.2,47.5,84.4,OK,False
BIN-الد-001-1BFC,2026-01-13T12:00:00,88.9,74.68,Organic,13.7,37.7,84.3,OK,False
BIN-الد-001-1BFC,2026-01-13T15:00:00,1.1,0.92,Organic,15.1,35.9,84.3,OK,True
BIN-الد-001-1BFC,2026-01-13T18:00:00,6.8,5.72,Organic,14.8,44.9,84.2,OK,False
BIN-الد-001-1BFC,2026-01-13T21:00:00,11.9,9.99,Organic,13.9,37.5,84.2,OK,False
BIN-الد-002-AD32,2026-01-13T00:00:00,25.3,97.3,Organic,14.7,45.3,94.2,OK,False
BIN-الد-002-AD32,2026-01-13T03:00:00,25.5,98.09,Organic,12.1,54.2,94.2,OK,False
BIN-الد-002-AD32,2026-01-13T06:00:00,25.7,99.11,Organic,14.1,65.8,94.1,OK,False
BIN-الد-002-AD32,2026-01-13T09:00:00,26.0,100.24,Organic,13.2,79.8,94.1,OK,False
BIN-الد-002-AD32,2026-01-13T12:00:00,26.3,101.37,Organic,13.6,40.3,94.0,OK,False
BIN-الد-002-AD32,2026-01-13T15:00:00,26.5,102.04,Organic,13.0,49.5,93.9,OK,False
BIN-الد-002-AD32,2026-01-13T18:00:00,26.8,103.02,Organic,17.6,45.7,93.9,OK,False
BIN-الد-002-AD32,2026-01-13T21:00:00,27.0,104.13,Organic,14.6,36.2,93.8,OK,False
BIN-الد-003-3694,2026-01-13T00:00:00,41.5,76.64,Paper,12.0,46.4,66.7,OK,False
BIN-الد-003-3694,2026-01-13T03:00:00,43.0,79.45,Paper,12.0,52.9,66.6,OK,False
BIN-الد-003-3694,2026-01-13T06:00:00,44.5,82.31,Paper,15.8,61.9,66.6,OK,False
BIN-الد-003-3694,2026-01-13T09:00:00,45.5,84.1,Paper,13.2,53.2,66.6,OK,False
BIN-الد-003-3694,2026-01-13T12:00:00,47.6,87.93,Paper,12.7,75.7,66.5,OK,False
BIN-الد-003-3694,2026-01-13T15:00:00,49.0,90.54,Paper,13.2,42.7,66.5,OK,False
BIN-الد-003-3694,2026-01-13T18:00:00,50.9,94.06,Paper,11.4,58.6,66.4,OK,False
BIN-الد-003-3694,2026-01-13T21:00:00,52.6,97.29,Paper,13.4,59.8,66.4,OK,False
BIN-الد-004-9031,2026-01-13T00:00:00,86.1,28.92,Plastic,13.5,60.0,93.0,OK,False
BIN-الد-004-9031,2026-01-13T03:00:00,100.0,35.28,Plastic,14.2,55.7,92.9,OK,False
BIN-الد-004-9031,2026-01-13T06:00:00,100.0,35.28,Plastic,9.9,69.9,92.8,OK,False
BIN-الد-004-9031,2026-01-13T09:00:00,2.8,0.94,Plastic,12.5,79.7,92.8,OK,True
BIN-الد-004-9031,2026-01-13T12:00:00,10.2,3.43,Plastic,10.7,41.4,92.7,OK,False
BIN-الد-004-9031,2026-01-13T15:00:00,19.4,6.5,Plastic,11.6,54.6,92.7,OK,False
BIN-الد-004-9031,2026-01-13T18:00:00,37.7,12.68,Plastic,13.8,62.4,92.6,OK,False
BIN-الد-004-9031,2026-01-13T21:00:00,51.3,17.23,Plastic,14.9,56.2,92.6,OK,False
BIN-الد-005-4527,2026-01-13T00:00:00,81.8,189.05,Organic,11.3,58.3,82.2,OK,False
BIN-الد-005-4527,2026-01-13T03:00:00,82.7,191.06,Organic,14.4,29.9,82.2,OK,False
BIN-الد-005-4527,2026-01-13T06:00:00,83.9,193.71,Organic,12.1,46.9,82.1,OK,False
BIN-الد-005-4527,2026-01-13T09:00:00,1.1,2.54,Organic,12.3,46.4,82.1,OK,True
BIN-الد-005-4527,2026-01-13T12:00:00,1.0,2.22,Organic,13.0,55.4,82.0,OK,False
BIN-الد-005-4527,2026-01-13T15:00:00,1.7,3.98,Organic,13.5,59.2,81.9,OK,False
BIN-الد-005-4527,2026-01-13T18:00:00,2.5,5.87,Organic,14.3,53.7,81.9,OK,False
BIN-الد-005-4527,2026-01-13T21:00:00,3.4,7.74,Organic,11.6,56.9,81.8,OK,False
BIN-الد-006-15C1,2026-01-13T00:00:00,14.8,12.42,Organic,14.6,53.0,86.3,OK,False
BIN-الد-006-15C1,2026-01-13T03:00:00,17.9,15.06,Organic,16.0,55.2,86.3,OK,False
BIN-الد-006-15C1,2026-01-13T06:00:00,21.6,18.13,Organic,14.7,66.6,86.2,OK,False
BIN-الد-006-15C1,2026-01-13T09:00:00,25.2,21.17,Organic,11.6,56.7,86.1,OK,False
BIN-الد-006-15C1,2026-01-13T12:00:00,27.2,22.84,Organic,15.3,55.5,86.1,OK,False
BIN-الد-006-15C1,2026-01-13T15:00:00,31.5,26.44,Organic,13.9,30.3,86.1,OK,False
BIN-الد-006-15C1,2026-01-13T18:00:00,34.2,28.73,Organic,14.2,33.9,86.0,OK,False
BIN-الد-006-15C1,2026-01-13T21:00:00,36.6,30.77,Organic,14.7,37.7,86.0,OK,False
BIN-الد-007-ACB4,2026-01-13T00:00:00,55.8,37.5,Mixed,12.4,55.8,69.3,OK,False
BIN-الد-007-ACB4,2026-01-13T03:00:00,58.1,39.02,Mixed,14.6,51.6,69.3,OK,False
BIN-الد-007-ACB4,2026-01-13T06:00:00,59.4,39.92,Mixed,11.9,51.8,69.3,OK,False
BIN-الد-007-ACB4,2026-01-13T09:00:00,61.2,41.12,Mixed,13.0,53.1,69.2,OK,False
BIN-الد-007-ACB4,2026-01-13T12:00:00,62.6,42.05,Mixed,14.9,57.1,69.1,OK,False
BIN-الد-007-ACB4,2026-01-13T15:00:00,64.0,43.0,Mixed,13.9,50.8,69.1,OK,False
BIN-الد-007-ACB4,2026-01-13T18:00:00,65.5,44.04,Mixed,13.0,79.7,69.1,OK,False
BIN-الد-007-ACB4,2026-01-13T21:00:00,67.3,45.21,Mixed,14.5,47.3,69.0,OK,False
BIN-الد-008-0D1B,2026-01-13T00:00:00,92.6,38.88,Organic,12.7,50.0,81.3,OK,False
BIN-الد-008-0D1B,2026-01-13T03:00:00,100.0,44.1,Organic,11.8,40.4,81.3,OK,False
BIN-الد-008-0D1B,2026-01-13T06:00:00,4.5,1.89,Organic,11.1,45.1,81.2,OK,True
BIN-الد-008-0D1B,2026-01-13T09:00:00,15.8,6.65,Organic,12.7,67.4,81.2,OK,False
BIN-الد-008-0D1B,2026-01-13T12:00:00,41.3,17.33,Organic,13.2,58.1,81.1,OK,False
BIN-الد-008-0D1B,2026-01-13T15:00:00,51.5,21.64,Organic,11.7,48.3,81.1,OK,False
BIN-الد-008-0D1B,2026-01-13T18:00:00,65.6,27.57,Organic,13.8,74.5,81.0,OK,False
BIN-الد-008-0D1B,2026-01-13T21:00:00,83.3,35.0,Organic,13.9,38.4,81.0,OK,False
BIN-الد-009-5010,2026-01-13T00:00:00,34.1,11.46,Paper,12.7,45.9,85.4,OK,False
BIN-الد-009-5010,2026-01-13T03:00:00,37.8,12.69,Paper,12.1,43.6,85.3,OK,False
BIN-الد-009-5010,2026-01-13T06:00:00,42.1,14.13,Paper,12.0,67.4,85.3,OK,False
BIN-الد-009-5010,2026-01-13T09:00:00,45.3,15.21,Paper,13.4,71.4,85.2,OK,False
BIN-الد-009-5010,2026-01-13T12:00:00,47.5,15.97,Paper,11.2,43.4,85.1,OK,False
BIN-الد-009-5010,2026-01-13T15:00:00,50.2,16.85,Paper,13.0,85.9,85.1,OK,False
BIN-الد-009-5010,2026-01-13T18:00:00,53.8,18.09,Paper,12.6,70.0,85.0,OK,False
BIN-الد-009-5010,2026-01-13T21:00:00,55.5,18.63,Paper,13.7,61.1,85.0,OK,False
BIN-الق-001-A671,2026-01-13T00:00:00,15.1,46.61,Mixed,18.1,51.7,78.9,OK,False
BIN-الق-001-A671,2026-01-13T03:00:00,15.3,47.13,Mixed,19.3,25.3,78.8,OK,False
BIN-الق-001-A671,2026-01-13T06:00:00,15.4,47.46,Mixed,21.4,77.5,78.8,OK,False
BIN-الق-001-A671,2026-01-13T09:00:00,15.6,47.89,Mixed,22.0,69.6,78.8,OK,False
BIN-الق-001-A671,2026-01-13T12:00:00,15.6,48.11,Mixed,21.7,44.2,78.8,OK,False
BIN-الق-001-A671,2026-01-13T15:00:00,15.8,48.62,Mixed,20.1,40.6,78.7,OK,False
BIN-الق-001-A671,2026-01-13T18:00:00,15.9,49.02,Mixed,21.1,57.6,78.7,OK,False
BIN-الق-001-A671,2026-01-13T21:00:00,16.1,49.6,Mixed,19.4,59.9,78.6,OK,False
BIN-الق-002-9A85,2026-01-13T00:00:00,54.0,36.31,Mixed,19.8,59.7,69.7,OK,False
BIN-الق-002-9A85,2026-01-13T03:00:00,60.7,40.77,Mixed,21.1,49.5,69.7,OK,False
BIN-الق-002-9A85,2026-01-13T06:00:00,73.6,49.45,Mixed,21.4,85.0,69.6,OK,False
BIN-الق-002-9A85,2026-01-13T09:00:00,80.0,53.74,Mixed,19.8,63.3,69.6,OK,False
BIN-الق-002-9A85,2026-01-13T12:00:00,89.0,59.81,Mixed,21.6,54.7,69.6,OK,False
BIN-الق-002-9A85,2026-01-13T15:00:00,99.1,66.58,Mixed,21.6,42.4,69.5,OK,False
BIN-الق-002-9A85,2026-01-13T18:00:00,100.0,70.56,Mixed,21.6,32.6,69.4,OK,False
BIN-الق-002-9A85,2026-01-13T21:00:00,100.0,70.56,Mixed,20.8,40.0,69.4,OK,False
BIN-الق-003-71BE,2026-01-13T00:00:00,9.4,28.83,Mixed,19.5,57.1,72.5,OK,False
BIN-الق-003-71BE,2026-01-13T03:00:00,10.6,32.59,Mixed,19.7,45.8,72.4,OK,False
BIN-الق-003-71BE,2026-01-13T06:00:00,12.2,37.55,Mixed,21.8,43.0,72.4,OK,False
BIN-الق-003-71BE,2026-01-13T09:00:00,12.6,38.9,Mixed,18.8,61.9,72.3,OK,False
